cover_url,category,category_id,title,price,provider,author,publisher,published_year,size,pages,cover_type,summary
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Kinh Tế,7,Chính Sách Tiền Tệ Thế Kỷ 21,260000,Alpha Books,Ben S. Bernanke,Thế Giới,2023,24 x 16 x 2.6 cm,536,Bìa Mềm,"Chính sách tiền tệ, Cục Dự trữ Liên bang Hoa Kỳ, lạm phát, khủng hoảng tài chính, Đại Suy thoái, đại dịch Covid-19, lãi suất, chính sách tiền tệ trung lập, tính độc lập, ổn định tài chính, lãnh đạo, thông tin không đầy đủ, thuốc chữa bách bệnh, chính sách tài khóa, lý thuyết tiền tệ hiện đại, an toàn vĩ mô, giá bất động sản, cho vay thế chấp, tỉ lệ cho vay, tỉ lệ nợ, quy định giới hạn, cơ quan quản lý, vốn, hệ thống chính trị, độ trễ, nới lỏng, thắt chặt, tính liên tục, nhất quán, tầm nhìn dài hạn, ổn định nền kinh tế, hệ thống tài chính, biến đổi khí hậu, bất bình đẳng, thu nhập, của cải, kinh tế hạn hẹp, tính cơ động xã hội, chăm sóc sức khỏe, giáo dục, cơ hội kinh tế, người da màu, người gốc Tây Ban Nha, nhóm thiểu số."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786047936915.jpg,Kinh Tế,7,Thuế Và Kế Toán Thuế Trong Doanh Nghiệp - Lý Thuyết Và Thực Hành (Tái Bản 2023),231200,Cty Văn Hóa HN,Nhiều Tác Giả,Tài Chính,2023,24 x 16 x 2.5 cm,504,Bìa Mềm,"Thuế, Kế Toán Thuế, Hệ Thống Thuế, Thuế Giá Trị Gia Tăng, Thuế Tiêu Thụ Đặc Biệt, Thuế Xuất Nhập Khẩu, Thuế Thu Nhập Doanh Nghiệp, Thuế Thu Nhập Cá Nhân, Kiểm Tra Thuế, Thanh Tra Thuế."
https://cdn1.fahasa.com/media/catalog/product/m/u/mua-he-khong-ten---bia-cung---qua-tang-kem-1.jpg,Văn học,3,Mùa Hè Không Tên - Bìa Cứng - Tặng Kèm Bookmark 2 Mặt + Poster Tranh + Lót Ly Ngẫu Nhiên + Chữ Ký Tác Giả Ngẫu Nhiên,193200,NXB Trẻ,Nguyễn Nhật Ánh,Trẻ,2023,20 x 13 x 1.6 cm,292,Bìa Mềm,"Mùa Hè Không Tên, Nguyễn Nhật Ánh, tuổi thơ, tình bạn, tình thân, hạnh phúc, tuổi lớn, thử thách, số phận, mùa hè chia tay, mùa hè ưu tư, mùa hè định mệnh, mùa hè có mây tím bay, khao khát sống đẹp, sống tử tế, Đỗ Hoàng Tường."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Thiếu nhi,1,Giáo Dục Giới Tính Và Nhân Cách Dành Cho Bé Trai - Mọi Điều Bé Trai Cần Phải Biết - Tớ Dũng Cảm Nói Không Với Cái Xấu,28700,Đinh Tị,"Thùy Dương, Cá, Kim Nhi Lê",Hà Nội,2022,25.5 x 20.5 cm,32,Bìa Mềm,"Giáo dục giới tính, nhân cách, bé trai, hành vi, ngôn ngữ, cử chỉ, đoàn kết, yêu thương, chia sẻ, trách nhiệm, tự lập, tự tin, bảo vệ cơ thể."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786044047416.jpg,Văn học,3,Cái Áo Duyên,122430,Công Ty Cổ Phần Time Books,Vân Võ,Dân Trí,2024,20.5 x 15 x 1.7 cm,346,Bìa Mềm,"Cái áo duyên, tình yêu, số phận, hào môn, lễ giáo, duyên phận, làng quê, nhân duyên, tranh đấu, định mệnh, tình yêu định mệnh, Vân Võ."
https://cdn1.fahasa.com/media/catalog/product/8/9/8936067609684.jpg,Nuôi Dạy Con,10,Giáo Dục Giới Tính Cho Con Trai,58500,Minh Long,Scott Todnem,Phụ Nữ Việt Nam,2024,20.5 x 15 x 1.1 cm,232,Bìa Mềm,"Giáo dục giới tính, con trai, phát triển cá nhân, tâm lý, nhận thức giới, dậy thì, trò chuyện với con, phong cách viết dễ hiểu, môi trường giáo dục tích cực, tình dục an toàn, bản dạng giới, đồng thuận, giáo dục giới tính tiến bộ."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040433244.jpg,Giáo khoa - Tham khảo,2,Hướng Dẫn Ôn Thi Vào Lớp 10 (Theo Định Hướng Phát Triển Năng Lực),43500,Cty Phương Nam,Nhiều Tác Giả,Giáo Dục Việt Nam,2024,26.5 x 19 x 1 cm,200,Bìa Mềm,"Hướng dẫn ôn thi, lớp 10, môn tiếng Anh, định hướng phát triển năng lực, phần cơ bản, phần nâng cao, ngữ pháp, đề thi tuyển sinh, lớp 10 chuyên Anh, Bộ GD&ĐT, THCS."
https://cdn1.fahasa.com/media/catalog/product/b/a/barronn-toeic-6th.jpg,Sách học ngoại ngữ,6,Essential Words For The Toeic 6th (Tái Bản 2019),190400,FIRST NEWS,Dr Lin Lougheed,NXB Tổng Hợp TPHCM,2019,19 x 26,436,Bìa Mềm,"TOEIC, tiếng Anh, giao tiếp quốc tế, kinh doanh quốc tế, từ vựng, ngữ cảnh, đề thi mẫu, ôn luyện, vốn từ vựng, cách dùng từ, Essential Words For The Toeic, sách học, kỳ thi Trắc nghiệm, tiếng Anh trong giao tiếp quốc tế."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Kinh Tế,7,Tiền Đẻ Ra Tiền - Đầu Tư Tài Chính Thông Minh (Tái Bản),113980,MCBooks,Duncan Bannatyne,Hồng Đức,2023,20.5 x 13 cm,292,Bìa Mềm,"Duncan Bannatyne, quản lý thời gian, quản lý tài chính, đầu tư thông minh, tiền đẻ ra tiền, bí quyết thành công, triệu phú Anh, kiểm soát tiền bạc, kế hoạch tài chính, tiết kiệm, vay mượn, chi tiêu, lý thuyết tiền tệ, sách quản lý tài chính, Bizbooks."
https://cdn1.fahasa.com/media/catalog/product/z/5/z5468203096163_e6d4e4c284bb82eb4b1de7944d9daa79.jpg,Đam mỹ,13,Tặng Em Cành Hoa Thủy Mộc - Tặng Kèm Photostrip Bookmark Hai Mặt + Postcard + Clearcard,78300,XYZ,Kana,Dân Trí,2024,18 x 13 x 0.9 cm,184,Bìa Mềm,"Tặng Em Cành Hoa Thủy Mộc, Soji, Kato, tình yêu, hẹn hò, chị gái, bạn trai, tình cảm, dục tình, yêu đơn phương."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Sách học ngoại ngữ,6,Daily Expression - Top 1500+ Cụm Từ Tiếng Anh Thông Dụng Theo Chủ Đề,127200,Alpha Books,"Kevin Kang, Hanna Byun",Thế Giới,2023,20 x 15 x 1.3 cm,264,Bìa Mềm,"Daily Expression, tiếng Anh giao tiếp, cụm từ tiếng Anh, chủ đề, đời sống hằng ngày, phương pháp học, hình minh họa, ví dụ, kỹ năng nghe – nói, file audio, người bản ngữ, sách học tiếng Anh, giao tiếp tiếng Anh, học tiếng Anh."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935074133632-1.jpg,Tiểu Sử Hồi Ký,12,Nghèo Là Vốn Liếng - Tặng Kèm Thẻ Cào,109200,Tác giả,Nguyễn Phan Tú Dung,Hồng Đức,2024,20.5 x 15 x 2.3 cm,270,Bìa Mềm,"Nghèo là vốn liếng, ước mơ, ý nghĩa cuộc sống, động lực, vượt qua rào cản, tin tưởng bản thân, giá trị nhân văn, định hướng tương lai, cuộc đời ý nghĩa, hành trình chinh phục ước mơ, nỗ lực, kiên trì, tử tế, truyền cảm hứng, vượt khó, thành đạt, ý chí nghị lực, lòng nhân ái, tầm quan trọng của sự nỗ lực, Quỹ Nuôi Em Đến Trường."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Thiếu nhi,1,Big Book - Cuốn Sách Khổng Lồ Về Các Ngôi Sao Và Các Hành Tinh (Tái Bản),126000,Đinh Tị,Minna Lacey,NXB Thanh Niên,2018,24.5 x 29.5,32,Bìa Cứng,"Big Book, Cuốn Sách Khổng Lồ, Trái đất, Mặt trời, vũ trụ, hành tinh, ngôi sao, khí, quả cầu lửa."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Thiếu nhi,1,Tủ Sách Bách Khoa Tri Thức - Bách Khoa Tri Thức Cho Trẻ Em,229600,Đinh Tị,Nhiều Tác Giả,NXB Thanh Niên,2022,21.0 x 24 x 1.3 cm,224,Bìa Mềm,"Tủ Sách Bách Khoa Tri Thức, Bách Khoa Tri Thức Cho Trẻ Em, sách bách khoa, kiến thức, thú vị, khoa học, dễ hiểu, tri thức, thế giới xung quanh, động vật, thảo nguyên, đại dương, hành tinh, vũ trụ, lối viết đơn giản, hình ảnh sống động, sách gia đình."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Tâm lý - Kỹ năng sống,5,Minh Triết Phương Đông - Cổ Học Tinh Hoa,87360,CÔNG TY CỔ PHẦN SBOOKS,"Ôn Như Nguyễn Văn Ngọc, Tử An Trần Lê Nhân",NXB Văn Học,2022,20.5 x 13 x 1.2 cm,484,Bìa Mềm,"Cổ học tinh hoa, triết học, văn chương, bách gia chư tử, Trung Hoa, túi khôn, dạy làm người, hiếu đễ, trung tín, lễ nghĩa, liêm sỉ, ôn cố tri tân, đọc cũ biết mới."
https://cdn1.fahasa.com/media/catalog/product/8/9/8934974179184.jpg,Kinh Tế,7,Nhà Lãnh Đạo Không Chức Danh (Tái Bản 2022),88200,NXB Trẻ,Robin Sharma,Trẻ,2022,20.5 x 13 x 1.2 cm,272,Bìa Mềm,"Lãnh đạo, thành công, Fortune 500, siêu giàu, công thức thành công, đột phá, cấp độ thành công, làm việc, tạo ảnh hưởng, cơ hội, đổi mới, đội nhóm, khách hàng, thể chất, tinh thần, căng thẳng, ý chí, năng lượng, cân bằng, cuộc sống, năng lực lãnh đạo, sự nghiệp, khả năng tột đỉnh."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935235237001.jpg,Văn học,3,Chú Bé Mang Pyjama Sọc (Tái Bản),64780,Nhã Nam,John Boyne,Hội Nhà Văn,2023,20.5 x 13 cm,253,Bìa Mềm,"Chú bé mang pyjama sọc, Bruno, hàng rào, Lò Thiêu, tiểu thuyết, cảm xúc, tâm trí, suy nghĩ, ý kiến, thảo luận."
https://cdn1.fahasa.com/media/catalog/product/b/a/ban-chat-cua-nguoi-01.jpg,Văn học,3,Bản Chất Của Người (Tái Bản 2024),105780,Nhã Nam,Han Kang,Hà Nội,2024,20.5 x 14 x 1.7 cm,350,Bìa Mềm,"Bản Chất Của Người, Han Kang, nhân tính, bạo lực, chiến tranh, Phong trào dân chủ Gwangju, nỗi đau, lòng trắc ẩn, văn học Hàn Quốc, Giải Man Booker Quốc tế, Kim Ngân, dịch giả, văn chương, tâm hồn con người, hiện sinh, nhân đạo, ám ảnh, trào phúng, tình yêu định mệnh, số phận éo le, hào môn tranh đấu, duyên phận."
https://cdn1.fahasa.com/media/catalog/product/n/g/nghiep-tinh-yeu_11.2021-bia-1.jpg,Tâm lý - Kỹ năng sống,5,Nghiệp Tình Yêu - Karma Of Love (Tái Bản 2021),159200,Thái Hà,Geshe Michael Roach,NXB Lao Động,2021,24 x 16 cm,589,Bìa Mềm,"Năng đoạn Kim cương, nghiệp, không, Phật giáo, tự do tài chính, Trí tuệ cho cuộc sống hàng ngày, mối quan hệ, hạt giống nghiệp, Đạo Kim cương, Nghiệp tình yêu, Đức Phật, Tilottama, Dante, Beatrice, giáo lý Tây Tạng, phương pháp tương tác, mối quan hệ hoàn hảo, trí tuệ cổ xưa, lạt-ma."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040350435.jpg,Giáo khoa - Tham khảo,2,Sách Giáo Khoa Lớp 8 - Kết Nối - Chương Trình Chuẩn (Bài Học + Bài Tập),23000,Nhà xuất bản Giáo Dục,Nhiều Tác Giả,Giáo Dục Việt Nam,2023,26.5 x 19 x 0.8 cm,176,Bìa Mềm,"Lịch Sử Và Địa Lí 8, Kết nối tri thức, chương trình giáo dục phổ thông mới, năm học 2023-2024, tìm tòi, khám phá kiến thức, vận dụng kiến thức, giải quyết vấn đề, học tập, thực tiễn cuộc sống, năng lực đặc thù, năng lực chung, tự chủ, tự học, giao tiếp, hợp tác."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Tâm lý - Kỹ năng sống,5,Mặt Dày Tâm Đen,64860,CÔNG TY CỔ PHẦN SBOOKS,Hàn Băng Vũ,Văn Học,2023,20 x 13 x 1 cm,200,Bìa Mềm,"Mặt Dày, Tâm Đen, Hậu Hắc, nhân duyên, khoan dung, độ lượng, linh hoạt, ứng xử, thành thật, nói dối, ngôn ngữ, tư duy, tâm thiện, chân thành, Tôn Tử, khẩu phúc, khẩu nghiệp."
https://cdn1.fahasa.com/media/catalog/product/z/3/z3097453775918_7ea22457f168a4de92d0ba8178a2257b.jpg,Sách học ngoại ngữ,6,Giải Thích Ngữ Pháp Tiếng Anh (Tái Bản 2022),154000,ZenBooks,"Mai Lan Hương, Hà Thanh Uyên",Đà Nẵng,2021,24 x 17 x 2.5 cm,560,Bìa Mềm,"Ngữ pháp Tiếng Anh, chủ điểm ngữ pháp, bài tập, đáp án, Sách Giải Thích Ngữ Pháp Tiếng Anh, Mai Lan Hương, Hà Thanh Uyên, 9 chương, trình độ, lý thuyết, ôn tập, nâng cao."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935210302168_1.jpg,Văn học,3,Hiệu Sách Cuối Cùng Ở London - Tiểu Thuyết Về Chiến Tranh Thế Giới Thứ Hai,126000,Tân Việt,Madeline Martin,Văn Học,2022,20.5 x 14.5 x 1.3 cm,402,Bìa Mềm,"Hiệu Sách Cuối Cùng Ở London, tiểu thuyết lịch sử, Thế chiến II, Madeline Martin, Phương Hạ, sách, văn chương, hy vọng, chiến tranh, London, tình người, tri thức, niềm tin, sức mạnh của sách vở, tình yêu, sự hy sinh, tiểu thuyết lịch sử, Thế chiến Thế giới thứ Hai."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040294739_1.jpg,Giáo khoa - Tham khảo,2,Tiếng Anh 2 Global Success - Sách Bài Tập (2023),35000,Cty Phương Nam,Nhiều Tác Giả,NXB Giáo Dục Việt Nam,2023,28 x 20 x 0.5 cm,63,Bìa Mềm,"Tiếng Anh 2, Global Success, Sách Bài Tập, học tiếng Anh, phương pháp dạy học hiện đại, Nhà xuất bản Giáo dục Việt Nam, Macmillan Education Limited, ôn tập, củng cố, nâng cao năng lực sử dụng tiếng Anh, Look and match, Listen and circle, Listen and number, Look and write, Read and match, Game, Project, ứng dụng sachmem.vn, luyện nghe, luyện viết, luyện đọc, kỹ năng ngôn ngữ."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786040351715.jpg,Giáo khoa - Tham khảo,2,Sách Giáo Khoa Lớp 8 - Chân Trời Sáng Tạo - Chương Trình Chuẩn (Bài Học + Bài Tập),22000,Nhà xuất bản Giáo Dục,Nhiều Tác Giả,Giáo Dục Việt Nam,2023,26.5 x 19 x 0.6 cm,172,Bìa Mềm,"Lịch Sử, Địa Lí, Lớp 8, Chân Trời Sáng Tạo, Bộ SGK, Nhà xuất bản Giáo dục Việt Nam, năm học 2023 - 2024, kiến thức khoa học, công nghệ, nghệ thuật, giá trị tinh thần."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935086856024.jpg,Tâm lý - Kỹ năng sống,5,Cởi Trói Linh Hồn - Cuốn Sách Giúp Người Đọc Vượt Qua Giới Hạn Của Chính Mình (Tái Bản 2022),99200,FIRST NEWS,Michael A Singer,Tổng Hợp TPHCM,2022,20.5 x 14.5 cm x 1.6,304,Bìa Mềm,"Cởi trói linh hồn, Michael A.Singer, tâm linh, khoa học, tự do, nhận thức, hòa bình, yoga, thiền định, phát triển bản thân, vượt qua giới hạn, tìm kiếm chân lý, trí tuệ, tâm lý, linh hoạt, sáng tạo, năng lượng nội tại, trái tim, trung tâm của năng lượng, giải phóng bản thân, vượt qua rào cản, sống đúng nghĩa."
https://cdn1.fahasa.com/media/wysiwyg/HONG_KD/FRAME_NCC_2024/FrameNCC_T05_1080x1080.png,Thiếu nhi,1,100 Bí Ẩn Đáng Kinh Ngạc Về Khoa Học,75000,Đinh Tị,"Alex Frith, Minna Lacey, Jerome Martin, Jonathan Melmoth",NXB Thế Giới,2018,17 x 24,127,Bìa Mềm,"Khoa học, vũ trụ, cơ thể, thức ăn, trẻ em, giáo dục, phi hành gia, tiếng Nga, trạm vũ trụ, sao Kim, người Maya, số sao, ánh sáng, sự sống, Trái Đất, oxy, nhà chọc trời, gió, giấc ngủ, nín thở, mạch máu, đôi tai."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935236428842.jpg,Từ điển,17,Từ Điển Tiếng Việt Dành Cho Học Sinh - Khổ To (Tái Bản),61500,Nhà Sách Minh Thắng,Thành Yến,Dân Trí,2024,18 x 10.5 x 2.5 cm,668,Bìa Mềm,"Từ điển tiếng Việt, Viện Từ điển học và Bách khoa thư Việt Nam, từ vựng phong phú, chính xác cao, trình bày khoa học, ví dụ trích dẫn, ca dao, tục ngữ, chương trình học phổ thông, văn học Việt Nam."
https://cdn1.fahasa.com/media/catalog/product/b/i/bia-ky-thuat-lap-trinh-c-14-03-fix-_1_-b1.jpg,Khoa học kỹ thuật,9,Giáo Trình Kỹ Thuật Lập Trình C Căn Bản & Nâng Cao (Tái Bản 2023),138250,Huy Hoang Bookstore,"GS. Phạm Văn Ất, ThS. Đỗ Văn Tuấn, ThS. Nguyễn Hiếu Cường, Lê Trường Thông",Bách Khoa Hà Nội,2023,24 x 16 x 2.1 cm,440,Bìa Mềm,"Kỹ thuật lập trình C, lập trình căn bản, ngôn ngữ lập trình C, kỹ sư, cử nhân tin học, tổ chức dữ liệu, ngôn ngữ lập trình, tài liệu học tập, kỹ thuật lập trình."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935235236547.jpg,Tiểu Sử Hồi Ký,12,Tự Truyện Của Một Yogi (Tái Bản),138580,Nhã Nam,Paramahansan Yogananda,Dân Trí,2022,24 x 15 x 2.8,572,Bìa Mềm,"Tự truyện của một yogi, Paramahansan Yogananda, tâm linh, yogi, khoa học, phép màu, cái chết, sự phục sinh, Gandhi, sức mạnh của tâm hồn, linh hồn, lối sống đạo hạnh, giáo lý bí truyền Đông phương, hành trình tâm linh."
https://cdn1.fahasa.com/media/catalog/product/d/u/dung-lua-chon-an-nhan-khi-con-tre-_tai-ban_.jpg,Tâm lý - Kỹ năng sống,5,Đừng Lựa Chọn An Nhàn Khi Còn Trẻ (Tái Bản 2021),76230,AZ Việt Nam,Cảnh Thiên,NXB Thế Giới,2021,20.5 x 13.5 cm,316,Bìa Mềm,"thanh xuân, an nhàn, mạo hiểm, nỗ lực, học bổng, thử thách, công việc, ước mơ, khởi nghiệp, tiền đầu tư, thành công, tương lai, hạnh phúc, tiền bạc."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786044835167.jpg,Tiểu Sử Hồi Ký,12,Khắc Đi Khắc Đến - Hồi Ký,115500,NXB Tổng Hợp TPHCM,Xuân Phượng,Tổng Hợp Thành Phố Hồ Chí Minh,2024,24 x 16 x 1.1 cm,220,Bìa Mềm,"Khắc Đi Khắc Đến, Hồi Ký, triển lãm tranh, châu Á, Châu Âu, Châu Úc, Châu Mỹ, kinh nghiệm, thành tựu, chông gai, cạm bẫy, cuộc sống, phòng tranh, tuổi hưu."
https://cdn1.fahasa.com/media/catalog/product/8/9/8935279162505.jpg,Giáo trình,21,Giáo Trình Chủ Nghĩa Xã Hội Khoa Học (Dành Cho Bậc Đại Học Hệ Không Chuyên Lý Luận Chính Trị),43700,NXB Chính Trị Quốc Gia,Bộ Giáo Dục Và Đào Tạo,Chính Trị Quốc Gia Sự Thật,2024,20.5 x 15 x 0.5 cm,88,Bìa Mềm,"Chủ nghĩa xã hội khoa học, lý thuyết xã hội, Marxismo-Leninismo, Maoism, Trotskyism, phê phán, tranh luận, ứng dụng, chính trị, kinh tế, xã hội, văn hóa, giáo dục, tầng lớp xã hội, bất bình đẳng, tình hình kinh tế toàn cầu, biến đổi xã hội."
https://cdn1.fahasa.com/media/catalog/product/c/a/cam-nang-tuyen-sinh-cd-dh-2025-r.jpg,Báo - Tạp Chí,20,Cẩm Nang Tuyển Sinh 2025,27000,Báo Tuổi Trẻ TP.HCM,Báo Tuổi Trẻ,Phụ Nữ Việt Nam,2025,28 x 20 x 0.8 cm,164,Bìa Mềm,"Cẩm Nang Tuyển Sinh, Đại Học, Cao Đẳng, Kỳ Thi Tốt Nghiệp THPT, Tuyển Sinh 2025, Bộ GD-ĐT, Chương Trình Giáo Dục Phổ Thông Mới, Thi Đánh Giá Năng Lực, Tuyển Sinh Công An Nhân Dân, V-SAT, Phương Thức Tuyển Sinh, Ngành Học Mới, Hoa Hậu, Ca Sĩ, Diễn Viên, Nghệ Sĩ, Lựa Chọn Ngành Nghề, Đam Mê, Học Hành."
https://cdn1.fahasa.com/media/catalog/product/8/9/8936066695107.jpg,Kinh Tế,7,Giải Trí Đến Chết,137830,1980 Books,Neil Postman,Lao Động,2023,20.5 x 13 cm,336,Bìa Mềm,"Neil Postman, giải trí, truyền thông, văn hóa, tư duy, Internet, mạng xã hội, nghiện ngập, tiêu khiển, công nghệ, giáo dục, Amusing Ourselves to Death, Technopoly, The Disappearance of Childhood."
https://cdn1.fahasa.com/media/catalog/product/b/i/bia_tudientiengem-_1_.jpg,Văn học,3,Từ Điển Tiếng “Em” - Tái Bản 2021,55200,Skybooks,Khotudien,NXB Phụ Nữ Việt Nam,2021,12 x 10 cm,280,Bìa Mềm,"Từ điển tiếng ""Em"", định nghĩa mới, bắt trend, sáng tạo, hài hước, tiếng lòng, cô đơn, sống lỗi, tình yêu, giới trẻ, hoạt động hàng ngày, tật xấu, thói hư, cười, ánh mắt dễ thương, tận hưởng cuộc đời, hộp Pandora, ngôn từ đáng yêu."
https://cdn1.fahasa.com/media/catalog/product/c/o/cover-alice_bia-1.jpg,Thiếu nhi,1,Alice Ở Xứ Sở Diệu Kỳ - Song Ngữ Việt-Anh,60830,Công ty TNHH Sách Hà Giang,Lewis Carroll,Văn Học,2023,20.5 x 14 x 1 cm,216,Bìa Mềm,"Alice Ở Xứ Sở Diệu Kỳ, Lewis Carroll, Charles Lutwidge Dodgson, nhà văn, nhà toán học, nhà thần học, logic học, nhiếp ảnh gia, Thỏ Trắng, Sâu Bướm, Thỏ Tháng Ba, Người Làm Mũ, quân bài."
https://cdn1.fahasa.com/media/catalog/product/u/n/unnamed_5_5.jpg,Giáo trình,21,Tâm Lý Học - Think Psychology - Text Book,346500,Saigon Books,Abigail Baird,Công Thương,2023,27.5 x 20.5 x 2.2 cm,444,Bìa Mềm,"Tâm lý học, hành vi, phản ứng, quá trình tâm thức, hoạt động nội tâm, phương pháp khoa học, bẩm sinh và nuôi dưỡng, mối quan hệ, căng thẳng, lo lắng, trí nhớ, IQ, rối loạn tâm thần, nhân cách, văn hóa, giáo trình tâm lý học, sách Textbook, tâm lý học đại cương, tâm lý học xã hội, tâm lý học phát triển, tâm lý học hành vi, ABIGAIL A. BAIRD, não bộ, cảm xúc, tư pháp vị thành niên, thiên kiến chủng tộc."
https://cdn1.fahasa.com/media/catalog/product/e/c/economix-01.jpg,Kinh Tế,7,Economix - Các Nền Kinh Tế Vận Hành (Và Không Vận Hành) Thế Nào Và Tại Sao?,124640,Nhã Nam,Michael Goodwin,NXB Dân Trí,2019,24.5 x 17 x 0.5 cm,310,Bìa Mềm,"Kinh tế học, Adam Smith, John Keynes, lịch sử kinh tế thế giới, kinh tế hàng hóa, học thuyết kinh tế, khủng hoảng kinh tế, tài chính, Economix, Miami Herald, MotherJones.com."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786044836454.jpg,Khoa học kỹ thuật,9,Tăng Cường Tin Học Quốc Tế - IC3 GS6 Spark Level 2 (Tái Bản 2024),54000,Bộ Phận SX-XB Cty Fahasa,IIG Viet Nam,Tổng Hợp TPHCM,2024,27.5 x 20.5 x 0.3 cm,45,Bìa Mềm,"Tin học Quốc tế, IC3 GS6 Spark Level 2, Tái Bản 2024, giáo trình Tin học Quốc tế, IIG Vietnam, chương trình Tin học Quốc gia, chứng chỉ quốc tế, Bộ Giáo dục & Đào tạo, sách giáo khoa, tài liệu bổ trợ."
https://cdn1.fahasa.com/media/catalog/product/9/7/9786047788606.jpg,Tâm lý - Kỹ năng sống,5,Think Clean - Đừng Tin Vào Tất Cả Những Gì Bạn Nghĩ,161100,Tác giả,Kim Oanh,Lao Động,2023,"20.5 x 15	x 1.2 cm",272,Bìa Mềm,"Think Clean, Kim Oanh, tâm trí, sức khỏe, tinh thần, niềm tin độc hại, tự giúp đỡ, chữa lành, phát triển bản thân, tư duy tích cực, lối sống lành mạnh, hiểu, đổi, lọc, cân bằng, ổn định."
https://cdn1.fahasa.com/media/catalog/product/s/t/storytelling-lay-_ng-l_ng-ng_i-b_ng-chuy_n-k_---b_a-1-dd_1.jpg,Tâm lý - Kỹ năng sống,5,Storytelling - Lay Động Lòng Người Bằng Chuyện Kể - Khổ Lớn,189420,Saigon Books,Nguyễn Trần Quang,Thế Giới,2025,23.5 x 15.5 x 1.4 cm,280,Bìa Mềm,"Storytelling, nghệ thuật kể chuyện, truyền tải thông điệp, tâm trí người nghe, phương pháp kể chuyện, kiến thức chuyên môn, phân tích case-study, văn hóa kể chuyện, đời đại bùng nổ thông tin, lãnh đạo, thương hiệu, chiến lược, kinh nghiệm, kỹ năng, cảm hứng, cốt truyện, ứng dụng kỹ năng, thương hiệu cá nhân, đàm phán kinh doanh, mối quan hệ, câu chuyện, giai thoại, TVC, phim, âm nhạc, kinh tế, Taylor Swift, Toy Story, Bitis, Tấm Cám."
https://cdn1.fahasa.com/media/catalog/product/k/h/khongbaogiothatbai_bia01_1.jpg,Kinh Tế,7,Không Bao Giờ Là Thất Bại! Tất Cả Là Thử Thách (Tái Bản 2023),166400,FIRST NEWS,Chung Ju Yung,Dân Trí,2023,20.5 x 14.5 x 2.5 cm,528,Bìa Mềm,"Không Bao Giờ Là Thất Bại, Tất Cả Là Thử Thách, tự truyện, Chung Ju-yung, Hyundai, kinh tế Hàn Quốc, thất bại, thành công, kinh doanh, quản trị, đạo làm người, đắc nhân tâm, doanh nhân, tinh thần sống, phương châm sống, tuổi thơ nghèo khó, khát khao làm giàu, xây dựng cơ nghiệp, tầm nhìn, yêu nước, thương dân, triết lý, tinh thần Hyundai."
https://cdn1.fahasa.com/media/catalog/product/8/9/8936067608038.jpg,Thiếu nhi,1,Truyện Cổ Tích Thế Giới Song Ngữ Hay Nhất,63000,Minh Long,Bùi Mạnh Chiến,Mỹ Thuật,2023,23 x 17 cm,200,Bìa Mềm,"Câu chuyện cổ tích, phẩm chất tốt, trung thực, can đảm, quan tâm, chia sẻ, giúp đỡ, trí tưởng tượng, sáng tạo, giải quyết tình huống, cuốn sách, song ngữ Anh - Việt, ngôn ngữ, tiếng Anh, Cinderella, Aladdin, Little Red Riding Hood, Snow White, Jack và cây đậu thần, Vịt con xấu xí, Nàng tiên cá, Pinocchio, Hoàng tử ếch, Chú lính trì dũng cảm, Cô bé bán diêm."
